model,train_frac,repeat,n_train,n_test,train_time_s,accuracy,balancedAccuracy,f1,confusion,predictTimeSec,roc_auc
dummy,0.1,3,3500,15000,0.0006012916564941406,0.4992666666666667,0.49921031448880065,0.5049106848592709,"[[3659, 3724], [3787, 3830]]",0.0010764598846435547,0.49921031448880065
logreg,0.1,3,3500,15000,0.0061187744140625,0.5050666666666667,0.5045217670839042,0.5253803861398798,"[[3467, 3916], [3508, 4109]]",0.0045511722564697266,0.505465054420088
dummy,0.1,4,3500,15000,0.0004000663757324219,0.5018,0.501744264484205,0.5074154637136642,"[[3678, 3705], [3768, 3849]]",0.0010266304016113281,0.501744264484205
logreg,0.1,4,3500,15000,0.0038144588470458984,0.5022,0.5015992691981521,0.5242433896145269,"[[3419, 3964], [3503, 4114]]",0.0034074783325195312,0.5021020315503981
dummy,0.25,0,8750,15000,0.0006043910980224609,0.49306666666666665,0.4930077650363659,0.498813604007382,"[[3612, 3771], [3833, 3784]]",0.0010364055633544922,0.4930077650363659
logreg,0.25,0,8750,15000,0.010953187942504883,0.4975333333333333,0.49637181037710676,0.5356988849873714,"[[3115, 4268], [3269, 4348]]",0.0035381317138671875,0.4982963409530899
dummy,0.25,1,8750,15000,0.0006537437438964844,0.4958666666666667,0.4958084466102337,0.5015818613234906,"[[3633, 3750], [3812, 3805]]",0.0011250972747802734,0.4958084466102337
logreg,0.25,1,8750,15000,0.009062528610229492,0.5064666666666666,0.505517449393151,0.5382072235044602,"[[3283, 4100], [3303, 4314]]",0.0033278465270996094,0.5063391338027133
dummy,0.25,2,8750,15000,0.0006175041198730469,0.49693333333333334,0.4968753729240881,0.502636435539151,"[[3641, 3742], [3804, 3813]]",0.0010464191436767578,0.4968753729240881
logreg,0.25,2,8750,15000,0.009011030197143555,0.5061333333333333,0.5050872913765627,0.5405606549243364,"[[3234, 4149], [3259, 4358]]",0.0032143592834472656,0.5032503999062101
dummy,0.25,3,8750,15000,0.0005457401275634766,0.4992,0.49914259134102873,0.5048774057474295,"[[3658, 3725], [3787, 3830]]",0.001567840576171875,0.49914259134102873
logreg,0.25,3,8750,15000,0.011632204055786133,0.5018,0.5005396513295476,0.5423479698695572,"[[3099, 4284], [3189, 4428]]",0.0035758018493652344,0.49881131072057694
dummy,0.25,4,8750,15000,0.0004703998565673828,0.5017333333333334,0.501676541336433,0.507382019509623,"[[3677, 3706], [3768, 3849]]",0.0010814666748046875,0.501676541336433
logreg,0.25,4,8750,15000,0.007868289947509766,0.5012,0.5001236300866179,0.5367756315007429,"[[3183, 4200], [3282, 4335]]",0.003921031951904297,0.498544170153693
dummy,0.5,0,17500,15000,0.0006585121154785156,0.49293333333333333,0.4928723187408221,0.4987478581784632,"[[3610, 3773], [3833, 3784]]",0.0010228157043457031,0.49287231874082205
logreg,0.5,0,17500,15000,0.011782646179199219,0.5004,0.4987304910523025,0.5518478650879082,"[[2892, 4491], [3003, 4614]]",0.003175973892211914,0.49644467255329033
dummy,0.5,1,17500,15000,0.0006120204925537109,0.4958666666666667,0.4958084466102337,0.5015818613234906,"[[3633, 3750], [3812, 3805]]",0.0009791851043701172,0.4958084466102337
logreg,0.5,1,17500,15000,0.015474796295166016,0.5053333333333333,0.5035006652552299,0.5604265402843602,"[[2850, 4533], [2887, 4730]]",0.0033452510833740234,0.5056202388524382
dummy,0.5,2,17500,15000,0.0007047653198242188,0.4968,0.4967399266285443,0.5025701858442072,"[[3639, 3744], [3804, 3813]]",0.0010249614715576172,0.4967399266285444
logreg,0.5,2,17500,15000,0.012566089630126953,0.5034,0.5019174266249434,0.5497189143444358,"[[3004, 4379], [3070, 4547]]",0.003285646438598633,0.5072769975968018
dummy,0.5,3,17500,15000,0.0010883808135986328,0.4992,0.49914259134102873,0.5048774057474295,"[[3658, 3725], [3787, 3830]]",0.0014233589172363281,0.49914259134102873
logreg,0.5,3,17500,15000,0.013563156127929688,0.4975333333333333,0.49595570911470355,0.5468646666265857,"[[2915, 4468], [3069, 4548]]",0.003199338912963867,0.49620070206952227
dummy,0.5,4,17500,15000,0.0010921955108642578,0.5017333333333334,0.501676541336433,0.507382019509623,"[[3677, 3706], [3768, 3849]]",0.0010602474212646484,0.501676541336433
logreg,0.5,4,17500,15000,0.015195846557617188,0.5118,0.5101301452721534,0.562152466367713,"[[2976, 4407], [2916, 4701]]",0.0033562183380126953,0.511757910293938
dummy,0.75,0,26250,15000,0.0008001327514648438,0.49293333333333333,0.4928723187408221,0.4987478581784632,"[[3610, 3773], [3833, 3784]]",0.0009963512420654297,0.49287231874082205
logreg,0.75,0,26250,15000,0.020273208618164062,0.5034,0.5015450159950926,0.5592568487071771,"[[2825, 4558], [2891, 4726]]",0.004044055938720703,0.5038218456399105
dummy,0.75,1,26250,15000,0.0007886886596679688,0.4958666666666667,0.4958063661039217,0.5016475550283379,"[[3632, 3751], [3811, 3806]]",0.00101470947265625,0.4958063661039217
logreg,0.75,1,26250,15000,0.016481876373291016,0.49893333333333334,0.49705749724586307,0.5557919621749409,"[[2782, 4601], [2915, 4702]]",0.003480195999145508,0.5002667049053058
dummy,0.75,2,26250,15000,0.0007922649383544922,0.4968,0.4967399266285443,0.5025701858442072,"[[3639, 3744], [3804, 3813]]",0.0015780925750732422,0.4967399266285444
logreg,0.75,2,26250,15000,0.018589258193969727,0.5024,0.5003169571346883,0.564018691588785,"[[2708, 4675], [2789, 4828]]",0.003614187240600586,0.5037568520452915
dummy,0.75,3,26250,15000,0.0008032321929931641,0.49933333333333335,0.4992738766239485,0.5050744694872809,"[[3658, 3725], [3785, 3832]]",0.0010826587677001953,0.4992738766239485
logreg,0.75,3,26250,15000,0.020987987518310547,0.5002,0.4983671226229615,0.5558386160317554,"[[2812, 4571], [2926, 4691]]",0.003535032272338867,0.49955627423712057
dummy,0.75,4,26250,15000,0.0008335113525390625,0.5017333333333334,0.5016744608301209,0.5074469487280875,"[[3676, 3707], [3767, 3850]]",0.0010182857513427734,0.5016744608301209
logreg,0.75,4,26250,15000,0.015996932983398438,0.5039333333333333,0.5020722376330837,0.5598864375702371,"[[2826, 4557], [2884, 4733]]",0.003410816192626953,0.5001301561192376
dummy,1.0,0,35000,15000,0.0009946823120117188,0.49293333333333333,0.4928723187408221,0.4987478581784632,"[[3610, 3773], [3833, 3784]]",0.0009860992431640625,0.49287231874082205
logreg,1.0,0,35000,15000,0.03297543525695801,0.5049333333333333,0.5026054073852746,0.5721364369670431,"[[2609, 4774], [2652, 4965]]",0.005483150482177734,0.5051293104912233
dummy,1.0,1,35000,15000,0.0009984970092773438,0.4958666666666667,0.4958063661039217,0.5016475550283379,"[[3632, 3751], [3811, 3806]]",0.0009946823120117188,0.4958063661039217
logreg,1.0,1,35000,15000,0.022640705108642578,0.5014,0.49921580915931696,0.5656037637219028,"[[2652, 4731], [2748, 4869]]",0.0035576820373535156,0.4993041417670515
dummy,1.0,2,35000,15000,0.001173257827758789,0.4968,0.4967399266285443,0.5025701858442072,"[[3639, 3744], [3804, 3813]]",0.0012099742889404297,0.4967399266285444
logreg,1.0,2,35000,15000,0.03463172912597656,0.5054666666666666,0.5031035019348975,0.5734330074755607,"[[2596, 4787], [2631, 4986]]",0.004265785217285156,0.5080202540312433
dummy,1.0,3,35000,15000,0.0009732246398925781,0.49933333333333335,0.4992738766239485,0.5050744694872809,"[[3658, 3725], [3785, 3832]]",0.0009963512420654297,0.4992738766239485
logreg,1.0,3,35000,15000,0.024240970611572266,0.4998666666666667,0.497770524101412,0.5621060004669625,"[[2683, 4700], [2802, 4815]]",0.0037882328033447266,0.49686845568515325
dummy,1.0,4,35000,15000,0.0009562969207763672,0.5017333333333334,0.5016744608301209,0.5074469487280875,"[[3676, 3707], [3767, 3850]]",0.0010097026824951172,0.5016744608301209
logreg,1.0,4,35000,15000,0.2337174415588379,0.5043333333333333,0.5018419415882382,0.5754582310283789,"[[2526, 4857], [2578, 5039]]",0.004582405090332031,0.5034594285531994
