model,train_frac,repeat,n_train,n_test,train_time_s,accuracy,balancedAccuracy,f1,confusion,predictTimeSec,roc_auc
dummy,0.1,4,70,300,0.0003662109375,0.49666666666666665,0.49691358024691357,0.5144694533762058,"[[69, 69], [82, 80]]",0.0009033679962158203,0.49691358024691357
logreg,0.1,4,70,300,0.014446020126342773,0.47333333333333333,0.4726247987117552,0.4968152866242038,"[[64, 74], [84, 78]]",0.00041222572326660156,0.4479781714081231
dummy,0.25,0,175,300,0.00038433074951171875,0.53,0.5304616210413312,0.5466237942122186,"[[74, 64], [77, 85]]",0.0009198188781738281,0.5304616210413311
logreg,0.25,0,175,300,0.00988626480102539,0.5033333333333333,0.4961084272678476,0.56047197640118,"[[56, 82], [67, 95]]",0.0003733634948730469,0.524825550187869
dummy,0.25,1,175,300,0.0003833770751953125,0.48333333333333334,0.4834943639291465,0.5016077170418006,"[[67, 71], [84, 78]]",0.0009229183197021484,0.4834943639291465
logreg,0.25,1,175,300,0.009691238403320312,0.5766666666666667,0.5683038110574342,0.6318840579710145,"[[64, 74], [53, 109]]",0.0003581047058105469,0.5977813562354626
dummy,0.25,2,175,300,0.0003781318664550781,0.5166666666666667,0.5170424047235642,0.5337620578778135,"[[72, 66], [79, 83]]",0.0008516311645507812,0.5170424047235641
logreg,0.25,2,175,300,0.00901174545288086,0.51,0.5038915727321525,0.5611940298507463,"[[59, 79], [68, 94]]",0.0003685951232910156,0.5290749686884952
dummy,0.25,3,175,300,0.0003941059112548828,0.45666666666666667,0.4566559312936124,0.4758842443729904,"[[63, 75], [88, 74]]",0.0009176731109619141,0.4566559312936125
logreg,0.25,3,175,300,0.008012056350708008,0.4866666666666667,0.47852925389157275,0.5497076023391813,"[[52, 86], [68, 94]]",0.0003638267517089844,0.45025943818214353
dummy,0.25,4,175,300,0.0003886222839355469,0.49666666666666665,0.49691358024691357,0.5144694533762058,"[[69, 69], [82, 80]]",0.0008471012115478516,0.49691358024691357
logreg,0.25,4,175,300,0.007908105850219727,0.5366666666666666,0.5328770799785293,0.5749235474006116,"[[67, 71], [68, 94]]",0.0003540515899658203,0.5333691179101807
dummy,0.5,0,350,300,0.0004096031188964844,0.53,0.5304616210413312,0.5466237942122186,"[[74, 64], [77, 85]]",0.0008606910705566406,0.5304616210413311
logreg,0.5,0,350,300,0.005972862243652344,0.5266666666666666,0.5203972088030059,0.5773809523809523,"[[61, 77], [65, 97]]",0.00041103363037109375,0.5271068169618894
dummy,0.5,1,350,300,0.00042247772216796875,0.48333333333333334,0.4834943639291465,0.5016077170418006,"[[67, 71], [84, 78]]",0.0008339881896972656,0.4834943639291465
logreg,0.5,1,350,300,0.00661015510559082,0.52,0.5136876006441223,0.5714285714285714,"[[60, 78], [66, 96]]",0.0004265308380126953,0.49141170155662905
dummy,0.5,2,350,300,0.0003962516784667969,0.5166666666666667,0.5170424047235642,0.5337620578778135,"[[72, 66], [79, 83]]",0.0008447170257568359,0.5170424047235641
logreg,0.5,2,350,300,0.005399227142333984,0.51,0.5028180354267311,0.5663716814159292,"[[57, 81], [66, 96]]",0.00035691261291503906,0.5129271783861157
dummy,0.5,3,350,300,0.00036907196044921875,0.45666666666666667,0.4566559312936124,0.4758842443729904,"[[63, 75], [88, 74]]",0.0008783340454101562,0.4566559312936125
logreg,0.5,3,350,300,0.005073070526123047,0.5033333333333333,0.4944981213097155,0.5681159420289855,"[[53, 85], [64, 98]]",0.0003426074981689453,0.4984344247629272
dummy,0.5,4,350,300,0.00041604042053222656,0.49666666666666665,0.49691358024691357,0.5144694533762058,"[[69, 69], [82, 80]]",0.0009596347808837891,0.49691358024691357
logreg,0.5,4,350,300,0.005658626556396484,0.5633333333333334,0.5543478260869565,0.622478386167147,"[[61, 77], [54, 108]]",0.0003426074981689453,0.5736267668634818
dummy,0.75,0,525,300,0.0004425048828125,0.53,0.5304616210413312,0.5466237942122186,"[[74, 64], [77, 85]]",0.0008969306945800781,0.5304616210413311
logreg,0.75,0,525,300,0.006142139434814453,0.4866666666666667,0.47906602254428343,0.5470588235294118,"[[53, 85], [69, 93]]",0.00036072731018066406,0.5108695652173912
dummy,0.75,1,525,300,0.000415802001953125,0.48333333333333334,0.4834943639291465,0.5016077170418006,"[[67, 71], [84, 78]]",0.0008435249328613281,0.4834943639291465
logreg,0.75,1,525,300,0.005768775939941406,0.49666666666666665,0.48939881910896404,0.5545722713864307,"[[55, 83], [68, 94]]",0.0003314018249511719,0.4760690642333155
dummy,0.75,2,525,300,0.00040411949157714844,0.5166666666666667,0.5170424047235642,0.5337620578778135,"[[72, 66], [79, 83]]",0.0009136199951171875,0.5170424047235641
logreg,0.75,2,525,300,0.006423234939575195,0.5666666666666667,0.5536768652710682,0.6408839779005525,"[[54, 84], [46, 116]]",0.0003159046173095703,0.5379316514582215
dummy,0.75,3,525,300,0.00040221214294433594,0.45666666666666667,0.4566559312936124,0.4758842443729904,"[[63, 75], [88, 74]]",0.0008661746978759766,0.4566559312936125
logreg,0.75,3,525,300,0.006605625152587891,0.5133333333333333,0.5026838432635534,0.5852272727272727,"[[51, 87], [59, 103]]",0.0003542900085449219,0.5120772946859904
dummy,0.75,4,525,300,0.0004639625549316406,0.49666666666666665,0.49691358024691357,0.5144694533762058,"[[69, 69], [82, 80]]",0.0008537769317626953,0.49691358024691357
logreg,0.75,4,525,300,0.006934165954589844,0.5633333333333334,0.558641975308642,0.6042296072507553,"[[69, 69], [62, 100]]",0.0005145072937011719,0.5757291107532654
dummy,1.0,0,700,300,0.0007257461547851562,0.53,0.5304616210413312,0.5466237942122186,"[[74, 64], [77, 85]]",0.001359701156616211,0.5304616210413311
logreg,1.0,0,700,300,0.006181478500366211,0.5366666666666666,0.5291196994095545,0.592375366568915,"[[60, 78], [61, 101]]",0.0005249977111816406,0.5197709787081768
dummy,1.0,1,700,300,0.00039958953857421875,0.48333333333333334,0.4834943639291465,0.5016077170418006,"[[67, 71], [84, 78]]",0.0009183883666992188,0.4834943639291465
logreg,1.0,1,700,300,0.005208253860473633,0.48,0.4718196457326892,0.543859649122807,"[[51, 87], [69, 93]]",0.0003829002380371094,0.4960189658257291
dummy,1.0,2,700,300,0.0004374980926513672,0.5166666666666667,0.5170424047235642,0.5337620578778135,"[[72, 66], [79, 83]]",0.0008981227874755859,0.5170424047235641
logreg,1.0,2,700,300,0.004706382751464844,0.5433333333333333,0.5309983896940419,0.6183844011142061,"[[52, 86], [51, 111]]",0.00033593177795410156,0.5351583467525496
dummy,1.0,3,700,300,0.0004150867462158203,0.45666666666666667,0.4566559312936124,0.4758842443729904,"[[63, 75], [88, 74]]",0.00090789794921875,0.4566559312936125
logreg,1.0,3,700,300,0.005461215972900391,0.5133333333333333,0.5021470746108427,0.5875706214689266,"[[50, 88], [58, 104]]",0.0004074573516845703,0.49566112005725527
dummy,1.0,4,700,300,0.000385284423828125,0.49666666666666665,0.49691358024691357,0.5144694533762058,"[[69, 69], [82, 80]]",0.0008816719055175781,0.49691358024691357
logreg,1.0,4,700,300,0.0062656402587890625,0.5533333333333333,0.5461621041331186,0.6058823529411764,"[[63, 75], [59, 103]]",0.0004429817199707031,0.5582393988191089
