model,train_frac,repeat,n_train,n_test,train_time_s,accuracy,balancedAccuracy,f1,confusion,predictTimeSec,roc_auc
dummy,0.25,0,175,300,0.0004100799560546875,0.5466666666666666,0.5478388866586378,0.5526315789473685,"[[80, 61], [75, 84]]",0.0008730888366699219,0.5478388866586377
logreg,0.25,0,175,300,0.009338617324829102,0.5133333333333333,0.5087648869262679,0.5602409638554217,"[[61, 80], [66, 93]]",0.00037479400634765625,0.4850796199652081
dummy,0.25,1,175,300,0.0004131793975830078,0.48,0.4809313528703332,0.4868421052631579,"[[70, 71], [85, 74]]",0.0008788108825683594,0.48093135287033323
logreg,0.25,1,175,300,0.010280370712280273,0.5266666666666666,0.521744948481199,0.5748502994011976,"[[62, 79], [63, 96]]",0.0005962848663330078,0.5290155671528615
dummy,0.25,2,175,300,0.0005445480346679688,0.47333333333333333,0.47424059949150277,0.48026315789473684,"[[69, 72], [86, 73]]",0.0011641979217529297,0.47424059949150277
logreg,0.25,2,175,300,0.010007858276367188,0.48,0.4757125652348454,0.5272727272727272,"[[57, 84], [72, 87]]",0.00046753883361816406,0.47642624559525404
dummy,0.25,3,175,300,0.000701904296875,0.5266666666666666,0.5277666265221463,0.5328947368421053,"[[77, 64], [78, 81]]",0.0011830329895019531,0.5277666265221465
logreg,0.25,3,175,300,0.011035919189453125,0.47,0.4658771577679647,0.5167173252279635,"[[56, 85], [74, 85]]",0.0003826618194580078,0.4658102502341764
dummy,0.25,4,175,300,0.0005397796630859375,0.4533333333333333,0.4541683393550114,0.4605263157894737,"[[66, 75], [89, 70]]",0.0009925365447998047,0.45416833935501133
logreg,0.25,4,175,300,0.01217198371887207,0.5033333333333333,0.4993309246621169,0.547112462006079,"[[61, 80], [69, 90]]",0.0004756450653076172,0.489317097105134
dummy,0.5,0,350,300,0.00039458274841308594,0.5466666666666666,0.5478388866586378,0.5526315789473685,"[[80, 61], [75, 84]]",0.0009329319000244141,0.5478388866586377
logreg,0.5,0,350,300,0.005937337875366211,0.46,0.45644319550381374,0.5030674846625767,"[[56, 85], [77, 82]]",0.0004811286926269531,0.45109059280074937
dummy,0.5,1,350,300,0.00041103363037109375,0.48,0.4809313528703332,0.4868421052631579,"[[70, 71], [85, 74]]",0.000850677490234375,0.48093135287033323
logreg,0.5,1,350,300,0.00787806510925293,0.49666666666666665,0.4934430616887462,0.5353846153846153,"[[62, 79], [72, 87]]",0.00047969818115234375,0.5076497613631294
dummy,0.5,2,350,300,0.0003948211669921875,0.47333333333333333,0.47424059949150277,0.48026315789473684,"[[69, 72], [86, 73]]",0.0008537769317626953,0.47424059949150277
logreg,0.5,2,350,300,0.008373022079467773,0.44333333333333336,0.44152281546902183,0.47318611987381703,"[[58, 83], [84, 75]]",0.0006039142608642578,0.4548374146928944
dummy,0.5,3,350,300,0.00044989585876464844,0.5266666666666666,0.5277666265221463,0.5328947368421053,"[[77, 64], [78, 81]]",0.0011916160583496094,0.5277666265221465
logreg,0.5,3,350,300,0.008755922317504883,0.45,0.44660778803693296,0.49230769230769234,"[[55, 86], [79, 80]]",0.0007116794586181641,0.4528747937017708
