model,train_frac,repeat,n_train,n_test,train_time_s,accuracy,balancedAccuracy,f1,confusion,predictTimeSec,roc_auc
logreg,0.05,2,35,300,0.005249738693237305,0.5166666666666667,0.49879227053140096,0.6174142480211082,"[[38, 100], [45, 117]]",0.000148773193359375,0.5268831633565934
dummy,0.05,3,35,300,0.00018596649169921875,0.45666666666666667,0.4566559312936124,0.4758842443729904,"[[63, 75], [88, 74]]",0.00048232078552246094,0.4566559312936125
logreg,0.05,3,35,300,0.006051540374755859,0.5533333333333333,0.5456253354804079,0.6081871345029239,"[[62, 76], [58, 104]]",0.00019884109497070312,0.5290749686884952
dummy,0.05,4,35,300,0.00025725364685058594,0.49666666666666665,0.49691358024691357,0.5144694533762058,"[[69, 69], [82, 80]]",0.0007410049438476562,0.49691358024691357
logreg,0.05,4,35,300,0.00414586067199707,0.47,0.4684648416532474,0.49842271293375395,"[[62, 76], [83, 79]]",0.0002243518829345703,0.44314725353372697
dummy,0.1,0,70,300,0.0002334117889404297,0.53,0.5304616210413312,0.5466237942122186,"[[74, 64], [77, 85]]",0.0007312297821044922,0.5304616210413311
logreg,0.1,0,70,300,0.006700038909912109,0.5466666666666666,0.5432098765432098,0.5828220858895705,"[[69, 69], [67, 95]]",0.00015401840209960938,0.5665593129361246
dummy,0.1,1,70,300,0.00014972686767578125,0.48333333333333334,0.4834943639291465,0.5016077170418006,"[[67, 71], [84, 78]]",0.00033926963806152344,0.4834943639291465
logreg,0.1,1,70,300,0.006318807601928711,0.5433333333333333,0.5299248523886205,0.6225895316804407,"[[50, 88], [49, 113]]",0.00015807151794433594,0.5365897298264448
dummy,0.1,2,70,300,0.0001537799835205078,0.5166666666666667,0.5170424047235642,0.5337620578778135,"[[72, 66], [79, 83]]",0.00035309791564941406,0.5170424047235641
logreg,0.1,2,70,300,0.006586790084838867,0.5033333333333333,0.4982555018786903,0.5498489425981873,"[[60, 78], [71, 91]]",0.0001461505889892578,0.4883700125246019
dummy,0.1,3,70,300,0.000152587890625,0.45666666666666667,0.4566559312936124,0.4758842443729904,"[[63, 75], [88, 74]]",0.00037479400634765625,0.4566559312936125
logreg,0.1,3,70,300,0.004633188247680664,0.51,0.5038915727321525,0.5611940298507463,"[[59, 79], [68, 94]]",0.00021648406982421875,0.5069332617641797
dummy,0.1,4,70,300,0.0001690387725830078,0.49666666666666665,0.49691358024691357,0.5144694533762058,"[[69, 69], [82, 80]]",0.00037360191345214844,0.49691358024691357
logreg,0.1,4,70,300,0.0056362152099609375,0.47333333333333333,0.4726247987117552,0.4968152866242038,"[[64, 74], [84, 78]]",0.00015425682067871094,0.4479781714081231
dummy,0.25,0,175,300,0.00015091896057128906,0.53,0.5304616210413312,0.5466237942122186,"[[74, 64], [77, 85]]",0.0003447532653808594,0.5304616210413311
logreg,0.25,0,175,300,0.004605293273925781,0.5033333333333333,0.4961084272678476,0.56047197640118,"[[56, 82], [67, 95]]",0.00019359588623046875,0.524825550187869
dummy,0.25,1,175,300,0.00015211105346679688,0.48333333333333334,0.4834943639291465,0.5016077170418006,"[[67, 71], [84, 78]]",0.0003464221954345703,0.4834943639291465
logreg,0.25,1,175,300,0.005242824554443359,0.5766666666666667,0.5683038110574342,0.6318840579710145,"[[64, 74], [53, 109]]",0.00015997886657714844,0.5977813562354626
dummy,0.25,2,175,300,0.00019502639770507812,0.5166666666666667,0.5170424047235642,0.5337620578778135,"[[72, 66], [79, 83]]",0.0004582405090332031,0.5170424047235641
logreg,0.25,2,175,300,0.002979278564453125,0.51,0.5038915727321525,0.5611940298507463,"[[59, 79], [68, 94]]",0.0001938343048095703,0.5290749686884952
dummy,0.25,3,175,300,0.00018453598022460938,0.45666666666666667,0.4566559312936124,0.4758842443729904,"[[63, 75], [88, 74]]",0.0003643035888671875,0.4566559312936125
logreg,0.25,3,175,300,0.002934694290161133,0.4866666666666667,0.47852925389157275,0.5497076023391813,"[[52, 86], [68, 94]]",0.00014495849609375,0.45025943818214353
dummy,0.25,4,175,300,0.00014781951904296875,0.49666666666666665,0.49691358024691357,0.5144694533762058,"[[69, 69], [82, 80]]",0.00035190582275390625,0.49691358024691357
logreg,0.25,4,175,300,0.0027267932891845703,0.5366666666666666,0.5328770799785293,0.5749235474006116,"[[67, 71], [68, 94]]",0.00018167495727539062,0.5333691179101807
dummy,0.5,0,350,300,0.00015926361083984375,0.53,0.5304616210413312,0.5466237942122186,"[[74, 64], [77, 85]]",0.0003466606140136719,0.5304616210413311
logreg,0.5,0,350,300,0.0019464492797851562,0.5266666666666666,0.5203972088030059,0.5773809523809523,"[[61, 77], [65, 97]]",0.00017833709716796875,0.5271068169618894
dummy,0.5,1,350,300,0.00015401840209960938,0.48333333333333334,0.4834943639291465,0.5016077170418006,"[[67, 71], [84, 78]]",0.00041031837463378906,0.4834943639291465
logreg,0.5,1,350,300,0.0019495487213134766,0.52,0.5136876006441223,0.5714285714285714,"[[60, 78], [66, 96]]",0.0001914501190185547,0.49141170155662905
dummy,0.5,2,350,300,0.00015425682067871094,0.5166666666666667,0.5170424047235642,0.5337620578778135,"[[72, 66], [79, 83]]",0.00034880638122558594,0.5170424047235641
logreg,0.5,2,350,300,0.002959728240966797,0.51,0.5028180354267311,0.5663716814159292,"[[57, 81], [66, 96]]",0.00019168853759765625,0.5129271783861157
dummy,0.5,3,350,300,0.00015544891357421875,0.45666666666666667,0.4566559312936124,0.4758842443729904,"[[63, 75], [88, 74]]",0.0003407001495361328,0.4566559312936125
logreg,0.5,3,350,300,0.002114534378051758,0.5033333333333333,0.4944981213097155,0.5681159420289855,"[[53, 85], [64, 98]]",0.00022554397583007812,0.4984344247629272
dummy,0.5,4,350,300,0.00016117095947265625,0.49666666666666665,0.49691358024691357,0.5144694533762058,"[[69, 69], [82, 80]]",0.0003933906555175781,0.49691358024691357
logreg,0.5,4,350,300,0.0019328594207763672,0.5633333333333334,0.5543478260869565,0.622478386167147,"[[61, 77], [54, 108]]",0.00017189979553222656,0.5736267668634818
dummy,0.75,0,525,300,0.0001773834228515625,0.53,0.5304616210413312,0.5466237942122186,"[[74, 64], [77, 85]]",0.00038242340087890625,0.5304616210413311
logreg,0.75,0,525,300,0.0030181407928466797,0.4866666666666667,0.47906602254428343,0.5470588235294118,"[[53, 85], [69, 93]]",0.00020885467529296875,0.5108695652173912
dummy,0.75,1,525,300,0.00021886825561523438,0.48333333333333334,0.4834943639291465,0.5016077170418006,"[[67, 71], [84, 78]]",0.0003712177276611328,0.4834943639291465
logreg,0.75,1,525,300,0.0028045177459716797,0.49666666666666665,0.48939881910896404,0.5545722713864307,"[[55, 83], [68, 94]]",0.00014853477478027344,0.4760690642333155
dummy,0.75,2,525,300,0.00016188621520996094,0.5166666666666667,0.5170424047235642,0.5337620578778135,"[[72, 66], [79, 83]]",0.00034236907958984375,0.5170424047235641
logreg,0.75,2,525,300,0.003879547119140625,0.5666666666666667,0.5536768652710682,0.6408839779005525,"[[54, 84], [46, 116]]",0.00014472007751464844,0.5379316514582215
dummy,0.75,3,525,300,0.00019812583923339844,0.45666666666666667,0.4566559312936124,0.4758842443729904,"[[63, 75], [88, 74]]",0.00043201446533203125,0.4566559312936125
logreg,0.75,3,525,300,0.00421905517578125,0.5133333333333333,0.5026838432635534,0.5852272727272727,"[[51, 87], [59, 103]]",0.00017452239990234375,0.5120772946859904
dummy,0.75,4,525,300,0.00018167495727539062,0.49666666666666665,0.49691358024691357,0.5144694533762058,"[[69, 69], [82, 80]]",0.00039958953857421875,0.49691358024691357
logreg,0.75,4,525,300,0.002640247344970703,0.5633333333333334,0.558641975308642,0.6042296072507553,"[[69, 69], [62, 100]]",0.00013756752014160156,0.5757291107532654
dummy,1.0,0,700,300,0.00015878677368164062,0.53,0.5304616210413312,0.5466237942122186,"[[74, 64], [77, 85]]",0.0003571510314941406,0.5304616210413311
logreg,1.0,0,700,300,0.002527952194213867,0.5366666666666666,0.5291196994095545,0.592375366568915,"[[60, 78], [61, 101]]",0.00013780593872070312,0.5197709787081768
dummy,1.0,1,700,300,0.00019168853759765625,0.48333333333333334,0.4834943639291465,0.5016077170418006,"[[67, 71], [84, 78]]",0.0003829002380371094,0.4834943639291465
logreg,1.0,1,700,300,0.0027647018432617188,0.48,0.4718196457326892,0.543859649122807,"[[51, 87], [69, 93]]",0.0001842975616455078,0.4960189658257291
dummy,1.0,2,700,300,0.00017595291137695312,0.5166666666666667,0.5170424047235642,0.5337620578778135,"[[72, 66], [79, 83]]",0.00036406517028808594,0.5170424047235641
logreg,1.0,2,700,300,0.0028448104858398438,0.5433333333333333,0.5309983896940419,0.6183844011142061,"[[52, 86], [51, 111]]",0.0001862049102783203,0.5351583467525496
dummy,1.0,3,700,300,0.00017309188842773438,0.45666666666666667,0.4566559312936124,0.4758842443729904,"[[63, 75], [88, 74]]",0.0003790855407714844,0.4566559312936125
logreg,1.0,3,700,300,0.0030965805053710938,0.5133333333333333,0.5021470746108427,0.5875706214689266,"[[50, 88], [58, 104]]",0.00014734268188476562,0.49566112005725527
dummy,1.0,4,700,300,0.00016069412231445312,0.49666666666666665,0.49691358024691357,0.5144694533762058,"[[69, 69], [82, 80]]",0.00037479400634765625,0.49691358024691357
logreg,1.0,4,700,300,0.002905130386352539,0.5533333333333333,0.5461621041331186,0.6058823529411764,"[[63, 75], [59, 103]]",0.00016379356384277344,0.5582393988191089
