model,train_frac,repeat,n_train,n_test,train_time_s,accuracy,balancedAccuracy,f1,confusion,predictTimeSec,roc_auc
dummy,0.05,3,3500,30000,0.0003724098205566406,0.4956,0.49553925503532736,0.5011538207951474,"[[7267, 7536], [7596, 7601]]",0.0016143321990966797,0.49553925503532736
logreg,0.05,3,3500,30000,0.002653360366821289,0.49583333333333335,0.4955558912381469,0.509390508936391,"[[7023, 7780], [7345, 7852]]",0.00563359260559082,0.4961179681876773
dummy,0.05,4,3500,30000,0.0003800392150878906,0.5001333333333333,0.5000733704330361,0.5056372387420057,"[[7335, 7468], [7528, 7669]]",0.0019965171813964844,0.5000733704330362
logreg,0.05,4,3500,30000,0.002641439437866211,0.4983,0.4976823335719271,0.5238080172113773,"[[6671, 8132], [6919, 8278]]",0.005681753158569336,0.49901395214430566
dummy,0.1,0,7000,30000,0.0004975795745849609,0.49946666666666667,0.4994065887569025,0.50497791257335,"[[7325, 7478], [7538, 7659]]",0.0017399787902832031,0.4994065887569025
logreg,0.1,0,7000,30000,0.0040111541748046875,0.5011333333333333,0.5002766499400334,0.5345524662561423,"[[6440, 8363], [6603, 8594]]",0.0054934024810791016,0.5001312159660464
dummy,0.1,1,7000,30000,0.0005567073822021484,0.4997333333333333,0.499673301427356,0.5052416430408123,"[[7329, 7474], [7534, 7663]]",0.002354860305786133,0.49967330142735594
logreg,0.1,1,7000,30000,0.003923892974853516,0.4972666666666667,0.4965949660179386,0.5246769618657422,"[[6594, 8209], [6873, 8324]]",0.00556635856628418,0.4955552844668217
dummy,0.1,2,7000,30000,0.0004494190216064453,0.5056666666666667,0.5056076583449454,0.5111096459418474,"[[7418, 7385], [7445, 7752]]",0.0015797615051269531,0.5056076583449454
logreg,0.1,2,7000,30000,0.003538370132446289,0.5018,0.5010958045647972,0.5300886625165063,"[[6624, 8179], [6767, 8430]]",0.00559687614440918,0.5005501015506271
dummy,0.1,3,7000,30000,0.0004260540008544922,0.4956,0.49553925503532736,0.5011538207951474,"[[7267, 7536], [7596, 7601]]",0.0015859603881835938,0.49553925503532736
logreg,0.1,3,7000,30000,0.004795551300048828,0.5008666666666667,0.5002533837047476,0.5261092474207228,"[[6714, 8089], [6885, 8312]]",0.005536079406738281,0.5001728764851712
dummy,0.1,4,7000,30000,0.0006756782531738281,0.5001333333333333,0.5000733704330361,0.5056372387420057,"[[7335, 7468], [7528, 7669]]",0.002526521682739258,0.5000733704330362
logreg,0.1,4,7000,30000,0.005798816680908203,0.5006333333333334,0.5000003067195711,0.5265619568308947,"[[6688, 8115], [6866, 8331]]",0.008587360382080078,0.5015197087927935
dummy,0.25,0,17500,30000,0.0006601810455322266,0.49946666666666667,0.4994065887569025,0.50497791257335,"[[7325, 7478], [7538, 7659]]",0.001613616943359375,0.4994065887569025
logreg,0.25,0,17500,30000,0.011088371276855469,0.5032333333333333,0.5022101901123025,0.5419394498232672,"[[6281, 8522], [6381, 8816]]",0.005341053009033203,0.4998691796577482
dummy,0.25,1,17500,30000,0.0006623268127441406,0.4997333333333333,0.499673301427356,0.5052416430408123,"[[7329, 7474], [7534, 7663]]",0.0015702247619628906,0.49967330142735594
logreg,0.25,1,17500,30000,0.011220455169677734,0.5033,0.5020658229889972,0.5486870400096919,"[[6041, 8762], [6139, 9058]]",0.005637645721435547,0.5028604155994179
dummy,0.25,2,17500,30000,0.0006215572357177734,0.5056666666666667,0.5056076583449454,0.5111096459418474,"[[7418, 7385], [7445, 7752]]",0.0015895366668701172,0.5056076583449454
logreg,0.25,2,17500,30000,0.013025283813476562,0.4982333333333333,0.49712701112077595,0.539987164990985,"[[6112, 8691], [6362, 8835]]",0.005472421646118164,0.4959227256224831
dummy,0.25,3,17500,30000,0.0006806850433349609,0.4956,0.49553925503532736,0.5011538207951474,"[[7267, 7536], [7596, 7601]]",0.0016088485717773438,0.49553925503532736
logreg,0.25,3,17500,30000,0.012673377990722656,0.49956666666666666,0.4983651224534991,0.5442457727452111,"[[6023, 8780], [6233, 8964]]",0.005517721176147461,0.498909174071718
dummy,0.25,4,17500,30000,0.0006589889526367188,0.5001333333333333,0.5000733704330361,0.5056372387420057,"[[7335, 7468], [7528, 7669]]",0.001581430435180664,0.5000733704330362
logreg,0.25,4,17500,30000,0.01601433753967285,0.5041,0.5029062435040185,0.5481548974943052,"[[6099, 8704], [6173, 9024]]",0.0057773590087890625,0.5016531895939331
dummy,0.5,0,35000,30000,0.0009844303131103516,0.49946666666666667,0.4994065887569025,0.50497791257335,"[[7325, 7478], [7538, 7659]]",0.001798391342163086,0.4994065887569025
logreg,0.5,0,35000,30000,0.03057241439819336,0.4985,0.4969506162509604,0.5540240106714095,"[[5610, 9193], [5852, 9345]]",0.006444454193115234,0.49829267217917605
dummy,0.5,1,35000,30000,0.0013256072998046875,0.4997,0.49964040019684997,0.5051923647512611,"[[7329, 7474], [7535, 7662]]",0.0023298263549804688,0.4996404001968499
logreg,0.5,1,35000,30000,0.02718663215637207,0.502,0.5005383528574936,0.5545085877862596,"[[5762, 9041], [5899, 9298]]",0.005934953689575195,0.5031121434630028
dummy,0.5,2,35000,30000,0.0013949871063232422,0.5056666666666667,0.5056076583449454,0.5111096459418474,"[[7418, 7385], [7445, 7752]]",0.002307891845703125,0.5056076583449454
logreg,0.5,2,35000,30000,0.04446911811828613,0.5017,0.5001783152010428,0.5560538116591929,"[[5689, 9114], [5835, 9362]]",0.009546041488647461,0.4997853740914805
dummy,0.5,3,35000,30000,0.0010440349578857422,0.4956333333333333,0.49557303197243474,0.5011703425312366,"[[7268, 7535], [7596, 7601]]",0.0022313594818115234,0.49557303197243474
logreg,0.5,3,35000,30000,0.030488967895507812,0.49983333333333335,0.49830256944185536,0.5546552696405782,"[[5651, 9152], [5853, 9344]]",0.007353782653808594,0.49677776643705623
dummy,0.5,4,35000,30000,0.001317739486694336,0.5001666666666666,0.5001071473701435,0.5056539082847065,"[[7336, 7467], [7528, 7669]]",0.002132892608642578,0.5001071473701435
logreg,0.5,4,35000,30000,0.022765398025512695,0.4991,0.4977346181457583,0.5489419180549302,"[[5829, 8974], [6053, 9144]]",0.006825923919677734,0.4971138244018276
dummy,0.75,0,52500,30000,0.0018329620361328125,0.49943333333333334,0.4993736875263965,0.5049286255892922,"[[7325, 7478], [7539, 7658]]",0.0022821426391601562,0.49937368752639644
logreg,0.75,0,52500,30000,0.04622292518615723,0.5015333333333334,0.49978524962556764,0.5626206493126645,"[[5428, 9375], [5579, 9618]]",0.006089210510253906,0.5030419846950401
dummy,0.75,1,52500,30000,0.0012922286987304688,0.4997,0.49964040019684997,0.5051923647512611,"[[7329, 7474], [7535, 7662]]",0.0016226768493652344,0.4996404001968499
logreg,0.75,1,52500,30000,0.04578876495361328,0.5061,0.5040755429677646,0.5745053556557448,"[[5180, 9623], [5194, 10003]]",0.006732463836669922,0.5043059893828532
dummy,0.75,2,52500,30000,0.001321554183959961,0.5057,0.5056414352820526,0.5111264958955593,"[[7419, 7384], [7445, 7752]]",0.0016326904296875,0.5056414352820526
logreg,0.75,2,52500,30000,0.03195667266845703,0.5012,0.49948075710534445,0.5614816551400774,"[[5456, 9347], [5617, 9580]]",0.006403684616088867,0.5011248451293984
dummy,0.75,3,52500,30000,0.0013270378112792969,0.4956333333333333,0.49557303197243474,0.5011703425312366,"[[7268, 7535], [7596, 7601]]",0.0015799999237060547,0.49557303197243474
logreg,0.75,3,52500,30000,0.036438941955566406,0.5039,0.5021711522677705,0.5641491199812575,"[[5485, 9318], [5565, 9632]]",0.011786222457885742,0.49889856335264515
dummy,0.75,4,52500,30000,0.0013213157653808594,0.5001666666666666,0.5001071473701435,0.5056539082847065,"[[7336, 7467], [7528, 7669]]",0.001611948013305664,0.5001071473701435
logreg,0.75,4,52500,30000,0.031668901443481445,0.5033,0.5016700036051996,0.560714601574246,"[[5589, 9214], [5687, 9510]]",0.006207704544067383,0.4986063618413187
dummy,1.0,0,70000,30000,0.0017123222351074219,0.49943333333333334,0.4993736875263965,0.5049286255892922,"[[7325, 7478], [7539, 7658]]",0.0015938282012939453,0.49937368752639644
logreg,1.0,0,70000,30000,0.051567792892456055,0.5050333333333333,0.502857195043922,0.5777815689954221,"[[4991, 9812], [5037, 10160]]",0.015284299850463867,0.5027970268880733
dummy,1.0,1,70000,30000,0.002657175064086914,0.4997,0.49964040019684997,0.5051923647512611,"[[7329, 7474], [7535, 7662]]",0.002319812774658203,0.4996404001968499
logreg,1.0,1,70000,30000,0.050092458724975586,0.5065,0.504255809616513,0.5808917197452229,"[[4935, 9868], [4937, 10260]]",0.006957292556762695,0.5041441170179437
dummy,1.0,2,70000,30000,0.0018341541290283203,0.5057,0.5056414352820526,0.5111264958955593,"[[7419, 7384], [7445, 7752]]",0.0015933513641357422,0.5056414352820526
logreg,1.0,2,70000,30000,0.04980158805847168,0.5031333333333333,0.5010194802889357,0.574430423114258,"[[5034, 9769], [5137, 10060]]",0.009503602981567383,0.5002428796707429
dummy,1.0,3,70000,30000,0.0034418106079101562,0.4956333333333333,0.49557303197243474,0.5011703425312366,"[[7268, 7535], [7596, 7601]]",0.0026006698608398438,0.49557303197243474
logreg,1.0,3,70000,30000,0.05387115478515625,0.4987333333333333,0.49674482297704403,0.5671023087109217,"[[5112, 9691], [5347, 9850]]",0.009475946426391602,0.4982848841691988
dummy,1.0,4,70000,30000,0.0016341209411621094,0.5001666666666666,0.5001071473701435,0.5056539082847065,"[[7336, 7467], [7528, 7669]]",0.001630544662475586,0.5001071473701435
logreg,1.0,4,70000,30000,0.0647733211517334,0.4999,0.49790074457776146,0.5684204470270114,"[[5117, 9686], [5317, 9880]]",0.009886503219604492,0.4986756493478913
