model,train_frac,repeat,n_train,n_test,train_time_s,accuracy,balancedAccuracy,f1,confusion,predictTimeSec,roc_auc
logreg,0.05,3,3500,30000,0.0219879150390625,0.9869666666666667,0.9869695702871565,0.9870525514089871,"[[14705, 188], [203, 14904]]",0.024003267288208008,0.9994872050178233
dummy,0.05,4,3500,30000,0.0009694099426269531,0.49546666666666667,0.495453357535513,0.49817651349380015,"[[7351, 7542], [7594, 7513]]",0.00576019287109375,0.495453357535513
logreg,0.05,4,3500,30000,0.015462160110473633,0.9859333333333333,0.9859330931021464,0.9860320402489077,"[[14683, 210], [212, 14895]]",0.020030498504638672,0.9994354379392398
dummy,0.1,0,7000,30000,0.0011668205261230469,0.5012666666666666,0.5012527015207987,0.5040111383676987,"[[7436, 7457], [7505, 7602]]",0.005647182464599609,0.5012527015207987
logreg,0.1,0,7000,30000,0.04858517646789551,0.9930333333333333,0.993042728205312,0.993073277433467,"[[14809, 84], [125, 14982]]",0.027009248733520508,0.9998237554763398
dummy,0.1,1,7000,30000,0.0008924007415771484,0.5020666666666667,0.5020527422304257,0.5048067360604654,"[[7448, 7445], [7493, 7614]]",0.0037429332733154297,0.5020527422304257
logreg,0.1,1,7000,30000,0.040415287017822266,0.9915333333333334,0.9915195862566357,0.991608853650479,"[[14738, 155], [99, 15008]]",0.019561767578125,0.9997778064715837
dummy,0.1,2,7000,30000,0.0008902549743652344,0.49046666666666666,0.4904521519408337,0.4932705695153484,"[[7274, 7619], [7667, 7440]]",0.0037183761596679688,0.4904521519408337
logreg,0.1,2,7000,30000,0.04339146614074707,0.9911333333333333,0.9911481006871323,0.9911774461028192,"[[14792, 101], [165, 14942]]",0.032076358795166016,0.999767694845948
dummy,0.1,3,7000,30000,0.0013556480407714844,0.5016666666666667,0.5016527218756123,0.5044089372140821,"[[7442, 7451], [7499, 7608]]",0.011334896087646484,0.5016527218756122
logreg,0.1,3,7000,30000,0.038065433502197266,0.9898,0.9898127971853999,0.9898534385569335,"[[14768, 125], [181, 14926]]",0.023062944412231445,0.999708225153199
dummy,0.1,4,7000,30000,0.0010941028594970703,0.4956,0.49558574649427384,0.49837565471060136,"[[7351, 7542], [7590, 7517]]",0.0056896209716796875,0.4955857464942738
logreg,0.1,4,7000,30000,0.036406755447387695,0.9911666666666666,0.9911764421292708,0.9912167312982666,"[[14782, 111], [154, 14953]]",0.021098613739013672,0.9997689215750359
dummy,0.25,0,17500,30000,0.0020570755004882812,0.5013,0.501285798760489,0.5040607286107336,"[[7436, 7457], [7504, 7603]]",0.005311250686645508,0.5012857987604888
logreg,0.25,0,17500,30000,0.08953547477722168,0.9946,0.9946016275290381,0.9946368271204397,"[[14816, 77], [85, 15022]]",0.019538402557373047,0.9999057240917116
dummy,0.25,1,17500,30000,0.0018815994262695312,0.5020666666666667,0.5020527422304257,0.5048067360604654,"[[7448, 7445], [7493, 7614]]",0.004910469055175781,0.5020527422304257
logreg,0.25,1,17500,30000,0.10940003395080566,0.9952333333333333,0.9952228658070694,0.9952738209339987,"[[14800, 93], [50, 15057]]",0.024274349212646484,0.9999224760552371
dummy,0.25,2,17500,30000,0.0017371177673339844,0.49046666666666666,0.4904521519408337,0.4932705695153484,"[[7274, 7619], [7667, 7440]]",0.005155801773071289,0.4904521519408337
logreg,0.25,2,17500,30000,0.08780789375305176,0.9947333333333334,0.9947264072117163,0.994775477812314,"[[14800, 93], [65, 15042]]",0.019365787506103516,0.9999183958476181
dummy,0.25,3,17500,30000,0.0019664764404296875,0.5017,0.5016858191153024,0.5044585142705605,"[[7442, 7451], [7498, 7609]]",0.0055980682373046875,0.5016858191153024
logreg,0.25,3,17500,30000,0.1016690731048584,0.9950666666666667,0.9950673667834768,0.9951009599470374,"[[14821, 72], [76, 15031]]",0.023468494415283203,0.9999253695358037
dummy,0.25,4,17500,30000,0.0020170211791992188,0.4956333333333333,0.49561884373396403,0.49842543176318493,"[[7351, 7542], [7589, 7518]]",0.005882978439331055,0.4956188437339641
logreg,0.25,4,17500,30000,0.1291210651397705,0.9947333333333334,0.9947287851104921,0.9947737496692247,"[[14805, 88], [70, 15037]]",0.018891572952270508,0.9999166357580568
dummy,0.5,0,35000,30000,0.0034055709838867188,0.5012666666666666,0.5012527015207987,0.5040111383676987,"[[7436, 7457], [7505, 7602]]",0.005786895751953125,0.5012527015207987
logreg,0.5,0,35000,30000,0.18170499801635742,0.9967333333333334,0.9967303136238252,0.9967577582213988,"[[14838, 55], [43, 15064]]",0.014812707901000977,0.999962789217661
dummy,0.5,1,35000,30000,0.002758502960205078,0.5020666666666667,0.5020527422304257,0.5048067360604654,"[[7448, 7445], [7493, 7614]]",0.005262851715087891,0.5020527422304257
logreg,0.5,1,35000,30000,0.14797043800354004,0.9964333333333333,0.9964276826690617,0.9964612891490557,"[[14828, 65], [42, 15065]]",0.014171361923217773,0.9999593890446452
dummy,0.5,2,35000,30000,0.0031015872955322266,0.49046666666666666,0.4904521519408337,0.4932705695153484,"[[7274, 7619], [7667, 7440]]",0.00571751594543457,0.4904521519408337
logreg,0.5,2,35000,30000,0.17081379890441895,0.9968666666666667,0.9968617514230758,0.996890917510088,"[[14836, 57], [37, 15070]]",0.013376235961914062,0.9999689895331608
dummy,0.5,3,35000,30000,0.0031540393829345703,0.5016666666666667,0.5016527218756123,0.5044089372140821,"[[7442, 7451], [7499, 7608]]",0.005743503570556641,0.5016527218756122
logreg,0.5,3,35000,30000,0.1931288242340088,0.9957333333333334,0.9957331162153225,0.9957635533196532,"[[14829, 64], [64, 15043]]",0.01841592788696289,0.9999530287210037
dummy,0.5,4,35000,30000,0.0047342777252197266,0.4956,0.49558574649427384,0.49837565471060136,"[[7351, 7542], [7590, 7517]]",0.0055654048919677734,0.4955857464942738
logreg,0.5,4,35000,30000,0.2250070571899414,0.9955666666666667,0.9955590695812784,0.9956025789386675,"[[14811, 82], [51, 15056]]",0.0251767635345459,0.9999445794021758
dummy,0.75,0,52500,30000,0.003791332244873047,0.5012666666666666,0.5012527015207987,0.5040111383676987,"[[7436, 7457], [7505, 7602]]",0.004225254058837891,0.5012527015207987
logreg,0.75,0,52500,30000,0.20535039901733398,0.9965,0.9964986329459937,0.9965253648366922,"[[14838, 55], [50, 15057]]",0.015712738037109375,0.9999680517076623
dummy,0.75,1,52500,30000,0.0038437843322753906,0.5020333333333333,0.5020191694109803,0.5047900023204164,"[[7447, 7446], [7493, 7614]]",0.0046977996826171875,0.5020191694109803
logreg,0.75,1,52500,30000,0.2604832649230957,0.9970666666666667,0.997060334861217,0.9970899470899471,"[[14836, 57], [31, 15076]]",0.030768871307373047,0.9999679672589207
dummy,0.75,2,52500,30000,0.002930164337158203,0.49046666666666666,0.4904521519408337,0.4932705695153484,"[[7274, 7619], [7667, 7440]]",0.005222797393798828,0.4904521519408337
logreg,0.75,2,52500,30000,0.28295159339904785,0.9970666666666667,0.9970617616004824,0.9970893695839121,"[[14839, 54], [34, 15073]]",0.020142555236816406,0.9999722697000702
dummy,0.75,3,52500,30000,0.0036857128143310547,0.5016666666666667,0.5016527218756123,0.5044089372140821,"[[7442, 7451], [7499, 7608]]",0.0039043426513671875,0.5016527218756122
logreg,0.75,3,52500,30000,0.2614266872406006,0.9967,0.996697216384135,0.9967245657568238,"[[14838, 55], [44, 15063]]",0.016724824905395508,0.9999654649093678
dummy,0.75,4,52500,30000,0.0036640167236328125,0.4956333333333333,0.49561884373396403,0.49842543176318493,"[[7351, 7542], [7589, 7518]]",0.005102396011352539,0.4956188437339641
logreg,0.75,4,52500,30000,0.26619815826416016,0.9960333333333333,0.9960286134737585,0.9960639036814077,"[[14824, 69], [50, 15057]]",0.019328832626342773,0.9999531665057926
dummy,1.0,0,70000,30000,0.00435185432434082,0.5012666666666666,0.5012527015207987,0.5040111383676987,"[[7436, 7457], [7505, 7602]]",0.005360603332519531,0.5012527015207987
logreg,1.0,0,70000,30000,0.34090614318847656,0.9972666666666666,0.9972655764159306,0.997286385597988,"[[14850, 43], [39, 15068]]",0.017113208770751953,0.9999749631704593
dummy,1.0,1,70000,30000,0.004706621170043945,0.5020666666666667,0.5020527422304257,0.5048067360604654,"[[7448, 7445], [7493, 7614]]",0.004656314849853516,0.5020527422304257
logreg,1.0,1,70000,30000,0.2865264415740967,0.9972333333333333,0.997228198958444,0.9972548371093104,"[[14841, 52], [31, 15076]]",0.017331361770629883,0.9999728119498845
dummy,1.0,2,70000,30000,0.004740715026855469,0.49046666666666666,0.4904521519408337,0.4932705695153484,"[[7274, 7619], [7667, 7440]]",0.005253791809082031,0.4904521519408337
logreg,1.0,2,70000,30000,0.3954744338989258,0.9970666666666667,0.9970617616004824,0.9970893695839121,"[[14839, 54], [34, 15073]]",0.016333580017089844,0.9999727452798254
dummy,1.0,3,70000,30000,0.0040700435638427734,0.5016666666666667,0.5016527218756123,0.5044089372140821,"[[7442, 7451], [7499, 7608]]",0.005295753479003906,0.5016527218756122
logreg,1.0,3,70000,30000,0.3386235237121582,0.9970333333333333,0.9970300911000578,0.9970556125318424,"[[14842, 51], [38, 15069]]",0.014500617980957031,0.9999689450864546
dummy,1.0,4,70000,30000,0.004655122756958008,0.4956,0.49558574649427384,0.49837565471060136,"[[7351, 7542], [7590, 7517]]",0.003692626953125,0.4955857464942738
logreg,1.0,4,70000,30000,0.2990758419036865,0.9963,0.996295769290056,0.9963282723032648,"[[14829, 64], [47, 15060]]",0.01727437973022461,0.9999609180113347
