model,train_frac,repeat,n_train,n_test,train_time_s,accuracy,balancedAccuracy,f1,confusion,predictTimeSec,roc_auc
logreg,0.1,2,70,300,0.014867544174194336,0.7233333333333334,0.7233333333333334,0.6937269372693727,"[[123, 27], [56, 94]]",0.00038909912109375,0.8202222222222222
dummy,0.1,3,70,300,0.0006248950958251953,0.49,0.49,0.47058823529411764,"[[79, 71], [82, 68]]",0.001470804214477539,0.48999999999999994
logreg,0.1,3,70,300,0.01297140121459961,0.77,0.77,0.7823343848580442,"[[107, 43], [26, 124]]",0.0003638267517089844,0.8606222222222223
dummy,0.1,4,70,300,0.00063323974609375,0.5166666666666667,0.5166666666666666,0.4982698961937716,"[[83, 67], [78, 72]]",0.0013859272003173828,0.5166666666666666
logreg,0.1,4,70,300,0.01198887825012207,0.7266666666666667,0.7266666666666666,0.7337662337662337,"[[105, 45], [37, 113]]",0.0003693103790283203,0.7950666666666667
dummy,0.25,0,175,300,0.0006449222564697266,0.45666666666666667,0.45666666666666667,0.4359861591695502,"[[74, 76], [87, 63]]",0.0014541149139404297,0.4566666666666666
logreg,0.25,0,175,300,0.015008926391601562,0.8266666666666667,0.8266666666666667,0.8243243243243243,"[[126, 24], [28, 122]]",0.0007202625274658203,0.9231999999999999
dummy,0.25,1,175,300,0.0005588531494140625,0.49,0.49,0.47058823529411764,"[[79, 71], [82, 68]]",0.0011894702911376953,0.48999999999999994
logreg,0.25,1,175,300,0.015679121017456055,0.85,0.8500000000000001,0.8421052631578947,"[[135, 15], [30, 120]]",0.0004782676696777344,0.9517333333333333
dummy,0.25,2,175,300,0.0005714893341064453,0.5166666666666667,0.5166666666666666,0.4982698961937716,"[[83, 67], [78, 72]]",0.0019214153289794922,0.5166666666666666
logreg,0.25,2,175,300,0.010705709457397461,0.9066666666666666,0.9066666666666666,0.903448275862069,"[[141, 9], [19, 131]]",0.0005950927734375,0.9711555555555555
dummy,0.25,3,175,300,0.0005099773406982422,0.49,0.49,0.47058823529411764,"[[79, 71], [82, 68]]",0.0013613700866699219,0.48999999999999994
logreg,0.25,3,175,300,0.009898185729980469,0.8333333333333334,0.8333333333333334,0.8275862068965517,"[[130, 20], [30, 120]]",0.00043082237243652344,0.9074222222222221
dummy,0.25,4,175,300,0.0006806850433349609,0.5166666666666667,0.5166666666666666,0.4982698961937716,"[[83, 67], [78, 72]]",0.0014846324920654297,0.5166666666666666
logreg,0.25,4,175,300,0.00884556770324707,0.86,0.86,0.8581081081081081,"[[131, 19], [23, 127]]",0.0004813671112060547,0.9513333333333334
dummy,0.5,0,350,300,0.0006678104400634766,0.45666666666666667,0.45666666666666667,0.4359861591695502,"[[74, 76], [87, 63]]",0.0014808177947998047,0.4566666666666666
logreg,0.5,0,350,300,0.009855270385742188,0.89,0.8899999999999999,0.888135593220339,"[[136, 14], [19, 131]]",0.0005307197570800781,0.9714666666666667
dummy,0.5,1,350,300,0.0006055831909179688,0.49,0.49,0.47058823529411764,"[[79, 71], [82, 68]]",0.0015201568603515625,0.48999999999999994
logreg,0.5,1,350,300,0.01503133773803711,0.9,0.9,0.8986486486486487,"[[137, 13], [17, 133]]",0.0005986690521240234,0.9766222222222223
dummy,0.5,2,350,300,0.0005686283111572266,0.5166666666666667,0.5166666666666666,0.4982698961937716,"[[83, 67], [78, 72]]",0.0016438961029052734,0.5166666666666666
logreg,0.5,2,350,300,0.010560274124145508,0.96,0.96,0.9602649006622517,"[[143, 7], [5, 145]]",0.00047898292541503906,0.9914222222222222
dummy,0.5,3,350,300,0.00045990943908691406,0.49,0.49,0.47058823529411764,"[[79, 71], [82, 68]]",0.001047372817993164,0.48999999999999994
logreg,0.5,3,350,300,0.012059926986694336,0.9366666666666666,0.9366666666666666,0.9351535836177475,"[[144, 6], [13, 137]]",0.000598907470703125,0.9806666666666667
dummy,0.5,4,350,300,0.00067901611328125,0.5166666666666667,0.5166666666666666,0.4982698961937716,"[[83, 67], [78, 72]]",0.0014231204986572266,0.5166666666666666
logreg,0.5,4,350,300,0.014733076095581055,0.9466666666666667,0.9466666666666667,0.9466666666666667,"[[142, 8], [8, 142]]",0.0005400180816650391,0.9882666666666666
dummy,0.75,0,525,300,0.0007135868072509766,0.45666666666666667,0.45666666666666667,0.4359861591695502,"[[74, 76], [87, 63]]",0.0015418529510498047,0.4566666666666666
logreg,0.75,0,525,300,0.009449958801269531,0.9433333333333334,0.9433333333333334,0.9435215946843853,"[[141, 9], [8, 142]]",0.0006115436553955078,0.9890666666666666
dummy,0.75,1,525,300,0.0008404254913330078,0.49,0.49,0.47058823529411764,"[[79, 71], [82, 68]]",0.0017795562744140625,0.48999999999999994
logreg,0.75,1,525,300,0.010913372039794922,0.9366666666666666,0.9366666666666666,0.9351535836177475,"[[144, 6], [13, 137]]",0.0006680488586425781,0.9879111111111111
dummy,0.75,2,525,300,0.0006279945373535156,0.5166666666666667,0.5166666666666666,0.4982698961937716,"[[83, 67], [78, 72]]",0.0015037059783935547,0.5166666666666666
logreg,0.75,2,525,300,0.01022028923034668,0.9666666666666667,0.9666666666666667,0.9662162162162162,"[[147, 3], [7, 143]]",0.00069427490234375,0.9950222222222223
dummy,0.75,3,525,300,0.00040841102600097656,0.49,0.49,0.47058823529411764,"[[79, 71], [82, 68]]",0.0009119510650634766,0.48999999999999994
logreg,0.75,3,525,300,0.012256860733032227,0.95,0.95,0.9498327759197325,"[[143, 7], [8, 142]]",0.0004649162292480469,0.9947111111111111
dummy,0.75,4,525,300,0.0005939006805419922,0.5166666666666667,0.5166666666666666,0.4982698961937716,"[[83, 67], [78, 72]]",0.0016834735870361328,0.5166666666666666
logreg,0.75,4,525,300,0.011912345886230469,0.9466666666666667,0.9466666666666667,0.9463087248322147,"[[143, 7], [9, 141]]",0.0010249614715576172,0.9916
dummy,1.0,0,700,300,0.0009250640869140625,0.45666666666666667,0.45666666666666667,0.4359861591695502,"[[74, 76], [87, 63]]",0.001604318618774414,0.4566666666666666
logreg,1.0,0,700,300,0.009991645812988281,0.9433333333333334,0.9433333333333334,0.9438943894389439,"[[140, 10], [7, 143]]",0.0005850791931152344,0.9900888888888889
dummy,1.0,1,700,300,0.0005142688751220703,0.49,0.49,0.47058823529411764,"[[79, 71], [82, 68]]",0.0008814334869384766,0.48999999999999994
logreg,1.0,1,700,300,0.011600971221923828,0.9366666666666666,0.9366666666666668,0.9355932203389831,"[[143, 7], [12, 138]]",0.0008707046508789062,0.9905333333333333
dummy,1.0,2,700,300,0.0005457401275634766,0.5166666666666667,0.5166666666666666,0.4982698961937716,"[[83, 67], [78, 72]]",0.0014567375183105469,0.5166666666666666
logreg,1.0,2,700,300,0.010569334030151367,0.9633333333333334,0.9633333333333334,0.9629629629629629,"[[146, 4], [7, 143]]",0.000553131103515625,0.9960444444444445
dummy,1.0,3,700,300,0.00043511390686035156,0.49,0.49,0.47058823529411764,"[[79, 71], [82, 68]]",0.00164794921875,0.48999999999999994
logreg,1.0,3,700,300,0.010454893112182617,0.9666666666666667,0.9666666666666667,0.9666666666666667,"[[145, 5], [5, 145]]",0.0003879070281982422,0.9959111111111111
dummy,1.0,4,700,300,0.0006513595581054688,0.5166666666666667,0.5166666666666666,0.4982698961937716,"[[83, 67], [78, 72]]",0.0012710094451904297,0.5166666666666666
logreg,1.0,4,700,300,0.010547637939453125,0.96,0.96,0.9594594594594594,"[[146, 4], [8, 142]]",0.0005106925964355469,0.9954666666666667
