model,train_frac,repeat,n_train,n_test,train_time_s,accuracy,balancedAccuracy,f1,confusion,predictTimeSec,roc_auc
logreg,0.75,1,525,300,0.01289820671081543,0.49666666666666665,0.48939881910896404,0.5545722713864307,"[[55, 83], [68, 94]]",0.0006132125854492188,0.4760690642333155
dummy,0.75,2,525,300,0.0007684230804443359,0.5166666666666667,0.5170424047235642,0.5337620578778135,"[[72, 66], [79, 83]]",0.002434253692626953,0.5170424047235641
logreg,0.75,2,525,300,0.008586406707763672,0.5666666666666667,0.5536768652710682,0.6408839779005525,"[[54, 84], [46, 116]]",0.0006921291351318359,0.5379316514582215
dummy,0.75,3,525,300,0.0004315376281738281,0.45666666666666667,0.4566559312936124,0.4758842443729904,"[[63, 75], [88, 74]]",0.0008494853973388672,0.4566559312936125
logreg,0.75,3,525,300,0.007719755172729492,0.5133333333333333,0.5026838432635534,0.5852272727272727,"[[51, 87], [59, 103]]",0.0003452301025390625,0.5120772946859904
dummy,0.75,4,525,300,0.0007874965667724609,0.49666666666666665,0.49691358024691357,0.5144694533762058,"[[69, 69], [82, 80]]",0.0015950202941894531,0.49691358024691357
logreg,0.75,4,525,300,0.00713658332824707,0.5633333333333334,0.558641975308642,0.6042296072507553,"[[69, 69], [62, 100]]",0.0007328987121582031,0.5757291107532654
dummy,1.0,0,700,300,0.0005757808685302734,0.53,0.5304616210413312,0.5466237942122186,"[[74, 64], [77, 85]]",0.0020630359649658203,0.5304616210413311
logreg,1.0,0,700,300,0.00712132453918457,0.5366666666666666,0.5291196994095545,0.592375366568915,"[[60, 78], [61, 101]]",0.0006210803985595703,0.5197709787081768
dummy,1.0,1,700,300,0.0008943080902099609,0.48333333333333334,0.4834943639291465,0.5016077170418006,"[[67, 71], [84, 78]]",0.0012598037719726562,0.4834943639291465
logreg,1.0,1,700,300,0.006280422210693359,0.48,0.4718196457326892,0.543859649122807,"[[51, 87], [69, 93]]",0.00039505958557128906,0.4960189658257291
dummy,1.0,2,700,300,0.0008869171142578125,0.5166666666666667,0.5170424047235642,0.5337620578778135,"[[72, 66], [79, 83]]",0.002411365509033203,0.5170424047235641
logreg,1.0,2,700,300,0.008055448532104492,0.5433333333333333,0.5309983896940419,0.6183844011142061,"[[52, 86], [51, 111]]",0.0005998611450195312,0.5351583467525496
dummy,1.0,3,700,300,0.0005717277526855469,0.45666666666666667,0.4566559312936124,0.4758842443729904,"[[63, 75], [88, 74]]",0.0015015602111816406,0.4566559312936125
logreg,1.0,3,700,300,0.0063669681549072266,0.5133333333333333,0.5021470746108427,0.5875706214689266,"[[50, 88], [58, 104]]",0.0005578994750976562,0.49566112005725527
dummy,1.0,4,700,300,0.0005762577056884766,0.49666666666666665,0.49691358024691357,0.5144694533762058,"[[69, 69], [82, 80]]",0.0013720989227294922,0.49691358024691357
logreg,1.0,4,700,300,0.005255222320556641,0.5533333333333333,0.5461621041331186,0.6058823529411764,"[[63, 75], [59, 103]]",0.0004169940948486328,0.5582393988191089
