model,train_frac,repeat,n_train,n_test,train_time_s,accuracy,balancedAccuracy,f1,confusion,predictTimeSec,roc_auc
dummy,0.5,1,3500,3000,0.0008461475372314453,0.501,0.5010049429324865,0.49949849548645936,"[[756, 755], [742, 747]]",0.0020263195037841797,0.5010049429324865
logreg,0.5,1,3500,3000,0.022004365921020508,0.9896666666666667,0.989644109749902,0.9895587739979791,"[[1500, 11], [20, 1469]]",0.0025284290313720703,0.9996204240316924
dummy,0.5,2,3500,3000,0.0015339851379394531,0.5146666666666667,0.5146747891775514,0.5133689839572193,"[[776, 735], [721, 768]]",0.002040863037109375,0.5146747891775513
logreg,0.5,2,3500,3000,0.028809309005737305,0.9883333333333333,0.9883058155571922,0.9882035726322885,"[[1499, 12], [23, 1466]]",0.002755880355834961,0.9995795329437717
dummy,0.5,3,3500,3000,0.0006394386291503906,0.49566666666666664,0.49567132276891335,0.49414911400869277,"[[748, 763], [750, 739]]",0.001748800277709961,0.49567132276891335
logreg,0.5,3,3500,3000,0.023213863372802734,0.9836666666666667,0.9836682328249653,0.9835515273581739,"[[1486, 25], [24, 1465]]",0.002524852752685547,0.9987906016279098
dummy,0.5,4,3500,3000,0.0010268688201904297,0.5043333333333333,0.5043384555347199,0.5028418589100635,"[[761, 750], [737, 752]]",0.0018706321716308594,0.5043384555347198
logreg,0.5,4,3500,3000,0.025703907012939453,0.9906666666666667,0.9906563864101137,0.9905850706119704,"[[1499, 12], [16, 1473]]",0.0026073455810546875,0.9997293187766987
dummy,0.75,0,5250,3000,0.0013794898986816406,0.5123333333333333,0.5123388857800797,0.5108659311267135,"[[773, 738], [725, 764]]",0.0019922256469726562,0.5123388857800797
logreg,0.75,0,5250,3000,0.03386211395263672,0.9863333333333333,0.9863497103622016,0.9862646566164154,"[[1487, 24], [17, 1472]]",0.00514984130859375,0.9994350807310082
dummy,0.75,1,5250,3000,0.001039743423461914,0.501,0.5010049429324865,0.49949849548645936,"[[756, 755], [742, 747]]",0.0027837753295898438,0.5010049429324865
logreg,0.75,1,5250,3000,0.035678863525390625,0.9923333333333333,0.9923353655907718,0.9922792883517959,"[[1499, 12], [11, 1478]]",0.003951549530029297,0.9997733211430481
dummy,0.75,2,5250,3000,0.0011181831359863281,0.5143333333333333,0.5143389933414197,0.512871949180876,"[[776, 735], [722, 767]]",0.0020308494567871094,0.5143389933414196
logreg,0.75,2,5250,3000,0.02877640724182129,0.9903333333333333,0.990305923118532,0.9902258173238961,"[[1502, 9], [20, 1469]]",0.0021479129791259766,0.9997595426242923
dummy,0.75,3,5250,3000,0.001337289810180664,0.49566666666666664,0.49567132276891335,0.49414911400869277,"[[748, 763], [750, 739]]",0.0019335746765136719,0.49567132276891335
logreg,0.75,3,5250,3000,0.02654266357421875,0.9893333333333333,0.9893278705210369,0.989247311827957,"[[1496, 15], [17, 1472]]",0.00412297248840332,0.9995155295018088
dummy,0.75,4,5250,3000,0.0009341239929199219,0.5043333333333333,0.5043384555347199,0.5028418589100635,"[[761, 750], [737, 752]]",0.0018911361694335938,0.5043384555347198
logreg,0.75,4,5250,3000,0.02514481544494629,0.9923333333333333,0.9923158089835054,0.9922584988219455,"[[1503, 8], [15, 1474]]",0.0022978782653808594,0.9998231015979082
dummy,1.0,0,7000,3000,0.0012378692626953125,0.5123333333333333,0.5123388857800797,0.5108659311267135,"[[773, 738], [725, 764]]",0.0019073486328125,0.5123388857800797
logreg,1.0,0,7000,3000,0.03477978706359863,0.9873333333333333,0.9873228738078803,0.9872225958305313,"[[1494, 17], [21, 1468]]",0.003302335739135742,0.9995942003992215
dummy,1.0,1,7000,3000,0.0011055469512939453,0.501,0.5010049429324865,0.49949849548645936,"[[756, 755], [742, 747]]",0.0018146038055419922,0.5010049429324865
logreg,1.0,1,7000,3000,0.0386507511138916,0.994,0.9939898990123469,0.9939475453934096,"[[1504, 7], [11, 1478]]",0.0024487972259521484,0.999862659280788
dummy,1.0,2,7000,3000,0.0011448860168457031,0.5143333333333333,0.5143389933414197,0.512871949180876,"[[776, 735], [722, 767]]",0.0018401145935058594,0.5143389933414196
logreg,1.0,2,7000,3000,0.03243899345397949,0.9926666666666667,0.9926662722750867,0.9926124916051041,"[[1500, 11], [11, 1478]]",0.0023488998413085938,0.9998471028886443
dummy,1.0,3,7000,3000,0.0011019706726074219,0.49566666666666664,0.49567132276891335,0.49414911400869277,"[[748, 763], [750, 739]]",0.0027780532836914062,0.49567132276891335
logreg,1.0,3,7000,3000,0.033838510513305664,0.9903333333333333,0.9903352580294318,0.99026518966096,"[[1496, 15], [14, 1475]]",0.0025119781494140625,0.999573754855261
dummy,1.0,4,7000,3000,0.0008120536804199219,0.5043333333333333,0.5043384555347199,0.5028418589100635,"[[761, 750], [737, 752]]",0.0028624534606933594,0.5043384555347198
logreg,1.0,4,7000,3000,0.038689374923706055,0.9953333333333333,0.9953233040532402,0.9952925353059852,"[[1506, 5], [9, 1480]]",0.0025436878204345703,0.9998986612168921
