model,train_frac,repeat,n_train,n_test,train_time_s,accuracy,balancedAccuracy,f1,confusion,predictTimeSec,roc_auc
logreg,0.05,3,35,300,0.011168479919433594,0.7366666666666667,0.7364549535534912,0.7459807073954984,"[[105, 44], [35, 116]]",0.0004811286926269531,0.8114582870349792
dummy,0.05,4,35,300,0.0004711151123046875,0.5166666666666667,0.516889639539535,0.5017182130584192,"[[82, 67], [78, 73]]",0.0016629695892333984,0.516889639539535
logreg,0.05,4,35,300,0.012972116470336914,0.68,0.6805635806035824,0.6521739130434783,"[[114, 35], [61, 90]]",0.0005829334259033203,0.7781679185741589
dummy,0.1,0,70,300,0.0006513595581054688,0.4533333333333333,0.45357571447619893,0.43448275862068964,"[[73, 76], [88, 63]]",0.0009496212005615234,0.45357571447619893
logreg,0.1,0,70,300,0.01313638687133789,0.7133333333333334,0.7139428419040845,0.6861313868613139,"[[120, 29], [57, 94]]",0.0006406307220458984,0.8038135028223476
dummy,0.1,1,70,300,0.0005893707275390625,0.4866666666666667,0.4869105293568603,0.4689655172413793,"[[78, 71], [83, 68]]",0.0015151500701904297,0.48691052935686036
logreg,0.1,1,70,300,0.012635469436645508,0.7333333333333333,0.7335437130539135,0.726027397260274,"[[114, 35], [45, 106]]",0.0004794597625732422,0.8259922663229476
dummy,0.1,2,70,300,0.0005502700805664062,0.52,0.5202453442375217,0.503448275862069,"[[83, 66], [78, 73]]",0.0013811588287353516,0.5202453442375217
logreg,0.1,2,70,300,0.01386713981628418,0.79,0.7902351215609582,0.7835051546391752,"[[123, 26], [37, 114]]",0.0004980564117431641,0.8801280056891417
dummy,0.1,3,70,300,0.0007205009460449219,0.49333333333333335,0.4935774923329926,0.47586206896551725,"[[79, 70], [82, 69]]",0.0015976428985595703,0.49357749233299253
logreg,0.1,3,70,300,0.014219522476196289,0.7933333333333333,0.7934130405795813,0.7919463087248322,"[[120, 29], [33, 118]]",0.00054168701171875,0.8663940619583093
dummy,0.1,4,70,300,0.0005459785461425781,0.5133333333333333,0.5135783812613894,0.496551724137931,"[[82, 67], [79, 72]]",0.001493215560913086,0.5135783812613894
logreg,0.1,4,70,300,0.011663675308227539,0.7233333333333334,0.7231654740210676,0.7313915857605178,"[[104, 45], [38, 113]]",0.0004985332489013672,0.8027023423263255
dummy,0.25,0,175,300,0.0006325244903564453,0.4533333333333333,0.45357571447619893,0.43448275862068964,"[[73, 76], [88, 63]]",0.0013697147369384766,0.45357571447619893
logreg,0.25,0,175,300,0.01289987564086914,0.8833333333333333,0.8834837103871283,0.8813559322033898,"[[135, 14], [21, 130]]",0.0006353855133056641,0.958620383128139
dummy,0.25,1,175,300,0.0005252361297607422,0.4866666666666667,0.4869105293568603,0.4689655172413793,"[[78, 71], [83, 68]]",0.0014317035675048828,0.48691052935686036
logreg,0.25,1,175,300,0.01222538948059082,0.8866666666666667,0.8864838437263878,0.8903225806451613,"[[128, 21], [13, 138]]",0.0008234977722167969,0.9624427752344549
dummy,0.25,2,175,300,0.0005533695220947266,0.52,0.5202453442375217,0.503448275862069,"[[83, 66], [78, 73]]",0.0014951229095458984,0.5202453442375217
logreg,0.25,2,175,300,0.012525558471679688,0.85,0.849748877727899,0.8562300319488818,"[[121, 28], [17, 134]]",0.0008068084716796875,0.940575136672741
dummy,0.25,3,175,300,0.0005583763122558594,0.49333333333333335,0.4935774923329926,0.47586206896551725,"[[79, 70], [82, 69]]",0.0015413761138916016,0.49357749233299253
logreg,0.25,3,175,300,0.01353001594543457,0.88,0.8799057735899374,0.8823529411764706,"[[129, 20], [16, 135]]",0.0009968280792236328,0.9583092581892528
dummy,0.25,4,175,300,0.0005648136138916016,0.5133333333333333,0.5135783812613894,0.496551724137931,"[[82, 67], [79, 72]]",0.0015103816986083984,0.5135783812613894
logreg,0.25,4,175,300,0.012312173843383789,0.83,0.8303702386772746,0.8210526315789474,"[[132, 17], [34, 117]]",0.0005133152008056641,0.925552246766523
dummy,0.5,0,350,300,0.0006113052368164062,0.4533333333333333,0.45357571447619893,0.43448275862068964,"[[73, 76], [88, 63]]",0.0015761852264404297,0.45357571447619893
logreg,0.5,0,350,300,0.012140274047851562,0.91,0.9101071158718166,0.9090909090909091,"[[138, 11], [16, 135]]",0.000614166259765625,0.975198897728788
dummy,0.5,1,350,300,0.0005812644958496094,0.4866666666666667,0.4869105293568603,0.4689655172413793,"[[78, 71], [83, 68]]",0.0015842914581298828,0.48691052935686036
logreg,0.5,1,350,300,0.018122434616088867,0.9333333333333333,0.9332414773989954,0.934640522875817,"[[137, 12], [8, 143]]",0.0009353160858154297,0.9843104137961688
dummy,0.5,2,350,300,0.0005402565002441406,0.52,0.5202453442375217,0.503448275862069,"[[83, 66], [78, 73]]",0.0015058517456054688,0.5202453442375217
logreg,0.5,2,350,300,0.013292312622070312,0.9366666666666666,0.9365971820969821,0.9377049180327869,"[[138, 11], [8, 143]]",0.0005471706390380859,0.9893328592381884
dummy,0.5,3,350,300,0.0009648799896240234,0.49333333333333335,0.4935774923329926,0.47586206896551725,"[[79, 70], [82, 69]]",0.002712249755859375,0.49357749233299253
logreg,0.5,3,350,300,0.012346029281616211,0.93,0.9299746655406906,0.9306930693069307,"[[138, 11], [10, 141]]",0.0007503032684326172,0.9886661629405752
dummy,0.5,4,350,300,0.0006821155548095703,0.5133333333333333,0.5135783812613894,0.496551724137931,"[[82, 67], [79, 72]]",0.001688241958618164,0.5135783812613894
logreg,0.5,4,350,300,0.013190507888793945,0.96,0.9600871149828881,0.959731543624161,"[[145, 4], [8, 143]]",0.0006656646728515625,0.9940886261611628
dummy,0.75,0,525,300,0.0005540847778320312,0.4533333333333333,0.45357571447619893,0.43448275862068964,"[[73, 76], [88, 63]]",0.0011858940124511719,0.45357571447619893
logreg,0.75,0,525,300,0.012831926345825195,0.93,0.9300635583803725,0.9297658862876255,"[[140, 9], [12, 139]]",0.0005939006805419922,0.9843993066358505
dummy,0.75,1,525,300,0.0005714893341064453,0.4866666666666667,0.4869105293568603,0.4689655172413793,"[[78, 71], [83, 68]]",0.0014331340789794922,0.48691052935686036
logreg,0.75,1,525,300,0.012884378433227539,0.9566666666666667,0.9568647495444242,0.9556313993174061,"[[147, 2], [11, 140]]",0.0006194114685058594,0.9955553580159118
dummy,0.75,2,525,300,0.0005898475646972656,0.52,0.5202453442375217,0.503448275862069,"[[83, 66], [78, 73]]",0.0014202594757080078,0.5202453442375217
logreg,0.75,2,525,300,0.012423276901245117,0.9433333333333334,0.9433530379127961,0.9435215946843853,"[[141, 8], [9, 142]]",0.0004963874816894531,0.9930663585048224
dummy,0.75,3,525,300,0.0004813671112060547,0.49333333333333335,0.4935774923329926,0.47586206896551725,"[[79, 70], [82, 69]]",0.0008547306060791016,0.49357749233299253
logreg,0.75,3,525,300,0.010242462158203125,0.9733333333333334,0.9733321480954709,0.9735099337748344,"[[145, 4], [4, 147]]",0.0006170272827148438,0.9969776434508201
dummy,0.75,4,525,300,0.0004825592041015625,0.5133333333333333,0.5135783812613894,0.496551724137931,"[[82, 67], [79, 72]]",0.0011610984802246094,0.5135783812613894
logreg,0.75,4,525,300,0.012811422348022461,0.9533333333333334,0.9533312591670741,0.9536423841059603,"[[142, 7], [7, 144]]",0.0004994869232177734,0.9926218943064136
dummy,1.0,0,700,300,0.0005898475646972656,0.4533333333333333,0.45357571447619893,0.43448275862068964,"[[73, 76], [88, 63]]",0.002584218978881836,0.45357571447619893
logreg,1.0,0,700,300,0.011843442916870117,0.94,0.9400417796346504,0.94,"[[141, 8], [10, 141]]",0.0004930496215820312,0.9890217342993022
dummy,1.0,1,700,300,0.000583648681640625,0.4866666666666667,0.4869105293568603,0.4689655172413793,"[[78, 71], [83, 68]]",0.0014960765838623047,0.48691052935686036
logreg,1.0,1,700,300,0.011495828628540039,0.9666666666666667,0.9667096315391795,0.9666666666666667,"[[145, 4], [6, 145]]",0.0004253387451171875,0.9959998222143206
dummy,1.0,2,700,300,0.00054931640625,0.52,0.5202453442375217,0.503448275862069,"[[83, 66], [78, 73]]",0.001516103744506836,0.5202453442375217
logreg,1.0,2,700,300,0.011848926544189453,0.9633333333333334,0.9633983732610338,0.9632107023411371,"[[145, 4], [7, 144]]",0.0004608631134033203,0.996222054313525
dummy,1.0,3,700,300,0.0006918907165527344,0.49333333333333335,0.4935774923329926,0.47586206896551725,"[[79, 70], [82, 69]]",0.00164031982421875,0.49357749233299253
logreg,1.0,3,700,300,0.012814521789550781,0.9766666666666667,0.9765989599537758,0.9770491803278688,"[[144, 5], [2, 149]]",0.0006363391876220703,0.9980443575270012
dummy,1.0,4,700,300,0.0005710124969482422,0.5133333333333333,0.5135783812613894,0.496551724137931,"[[82, 67], [79, 72]]",0.0015339851379394531,0.5135783812613894
logreg,1.0,4,700,300,0.012444257736206055,0.9666666666666667,0.9666207386994977,0.9671052631578947,"[[143, 6], [4, 147]]",0.0005297660827636719,0.9979110182674785
