model,train_frac,repeat,n_train,n_test,train_time_s,accuracy,balancedAccuracy,f1,confusion,predictTimeSec,roc_auc
logreg,0.05,4,17500,150000,0.09242844581604004,0.9952266666666667,0.9952271519142044,0.9952391084632162,"[[74446, 344], [372, 74838]]",0.06752777099609375,0.9999279276127302
dummy,0.1,0,35000,150000,0.002927064895629883,0.4981333333333333,0.49813148935087653,0.4991617212656678,"[[37206, 37584], [37696, 37514]]",0.01979374885559082,0.4981314893508765
logreg,0.1,0,35000,150000,0.15510106086730957,0.9962733333333333,0.9962722027740698,0.9962851959409619,"[[74481, 309], [250, 74960]]",0.06342577934265137,0.9999576864238171
dummy,0.1,1,35000,150000,0.0032541751861572266,0.49918666666666667,0.49918483094240795,0.5002128961864971,"[[37285, 37505], [37617, 37593]]",0.018258094787597656,0.4991848309424079
logreg,0.1,1,35000,150000,0.12983345985412598,0.99636,0.9963596727931681,0.9963705496024887,"[[74509, 281], [265, 74945]]",0.05964946746826172,0.9999570144185488
dummy,0.1,2,35000,150000,0.002973318099975586,0.49894666666666665,0.4989448290607932,0.4999733879766879,"[[37267, 37523], [37635, 37575]]",0.019011974334716797,0.4989448290607932
logreg,0.1,2,35000,150000,0.16026687622070312,0.99642,0.9964170039093107,0.9964337656645349,"[[74442, 348], [189, 75021]]",0.05783724784851074,0.9999592539027728
dummy,0.1,3,35000,150000,0.0023145675659179688,0.5019733333333334,0.5019715194567125,0.5029938526226149,"[[37494, 37296], [37408, 37802]]",0.017378568649291992,0.5019715194567125
logreg,0.1,3,35000,150000,0.1554417610168457,0.9957133333333333,0.9957124597190176,0.9957265809324427,"[[74446, 344], [299, 74911]]",0.059155941009521484,0.9999428137738822
dummy,0.1,4,35000,150000,0.002215147018432617,0.49928,0.49927816500748035,0.5003060382680895,"[[37292, 37498], [37610, 37600]]",0.018557310104370117,0.4992781650074804
logreg,0.1,4,35000,150000,0.16523051261901855,0.99642,0.9964187585897339,0.9964315380270459,"[[74489, 301], [236, 74974]]",0.056658029556274414,0.9999556437411359
dummy,0.25,0,87500,150000,0.005258798599243164,0.4981333333333333,0.49813152668450256,0.4991550570170186,"[[37207, 37583], [37697, 37513]]",0.020742177963256836,0.49813152668450256
logreg,0.25,0,87500,150000,0.3887324333190918,0.9966266666666667,0.9966263042168917,0.9966364881213523,"[[74528, 262], [244, 74966]]",0.05511164665222168,0.999965421773351
dummy,0.25,1,87500,150000,0.006127119064331055,0.49917333333333336,0.49917153483816645,0.5001929397362713,"[[37285, 37505], [37619, 37591]]",0.023466110229492188,0.4991715348381665
logreg,0.25,1,87500,150000,0.4900991916656494,0.9973133333333334,0.9973137042727749,0.9973204609073199,"[[74599, 191], [212, 74998]]",0.05633878707885742,0.9999752252279882
dummy,0.25,2,87500,150000,0.00569462776184082,0.49894666666666665,0.4989448663944192,0.4999667345282291,"[[37268, 37522], [37636, 37574]]",0.017316818237304688,0.49894486639441926
logreg,0.25,2,87500,150000,0.37961864471435547,0.9969266666666666,0.9969265119038533,0.9969353905881257,"[[74556, 234], [227, 74983]]",0.0553584098815918,0.9999688271333824
dummy,0.25,3,87500,150000,0.006108283996582031,0.5019733333333334,0.5019715567903386,0.5029872393650286,"[[37495, 37295], [37409, 37801]]",0.019441843032836914,0.5019715567903386
logreg,0.25,3,87500,150000,0.37593984603881836,0.9968666666666667,0.9968677247762956,0.9968742102392891,"[[74584, 206], [264, 74946]]",0.056566476821899414,0.9999692507811485
dummy,0.25,4,87500,150000,0.004892587661743164,0.4992666666666667,0.49926486890323885,0.5002860830572299,"[[37292, 37498], [37612, 37598]]",0.01862335205078125,0.4992648689032389
logreg,0.25,4,87500,150000,0.38686156272888184,0.9970333333333333,0.9970321340652644,0.9970428553391413,"[[74536, 254], [191, 75019]]",0.056098222732543945,0.9999716996892367
dummy,0.5,0,175000,150000,0.01366734504699707,0.4981333333333333,0.49813148935087653,0.4991617212656678,"[[37206, 37584], [37696, 37514]]",0.017447710037231445,0.4981314893508765
logreg,0.5,0,175000,150000,0.8004729747772217,0.9969133333333333,0.9969127304624735,0.9969225860911526,"[[74543, 247], [216, 74994]]",0.059166908264160156,0.999971530087907
dummy,0.5,1,175000,150000,0.012903928756713867,0.49918666666666667,0.49918483094240795,0.5002128961864971,"[[37285, 37505], [37617, 37593]]",0.018585920333862305,0.4991848309424079
logreg,0.5,1,175000,150000,0.7478418350219727,0.99746,0.9974596254167967,0.9974674120407607,"[[74590, 200], [181, 75029]]",0.05382370948791504,0.9999767388398547
dummy,0.5,2,175000,150000,0.01221776008605957,0.49894666666666665,0.4989448290607932,0.4999733879766879,"[[37267, 37523], [37635, 37575]]",0.017215728759765625,0.4989448290607932
logreg,0.5,2,175000,150000,0.7373206615447998,0.9970066666666667,0.9970065498646843,0.9970151238158551,"[[74563, 227], [222, 74988]]",0.05212068557739258,0.9999717912455099
dummy,0.5,3,175000,150000,0.013691902160644531,0.5019733333333334,0.5019715194567125,0.5029938526226149,"[[37494, 37296], [37408, 37802]]",0.021586179733276367,0.5019715194567125
logreg,0.5,3,175000,150000,0.7895581722259521,0.99706,0.9970603316196666,0.9970678386446898,"[[74579, 211], [230, 74980]]",0.07173538208007812,0.9999725558737269
dummy,0.5,4,175000,150000,0.012904167175292969,0.49928,0.49927816500748035,0.5003060382680895,"[[37292, 37498], [37610, 37600]]",0.017460107803344727,0.4992781650074804
logreg,0.5,4,175000,150000,0.8117432594299316,0.9971,0.997098987922732,0.9971091159211287,"[[74546, 244], [191, 75019]]",0.055882930755615234,0.9999729373878291
dummy,0.75,0,262500,150000,0.020972251892089844,0.4981333333333333,0.49813152668450256,0.4991550570170186,"[[37207, 37583], [37697, 37513]]",0.018585920333862305,0.49813152668450256
logreg,0.75,0,262500,150000,1.1029250621795654,0.99706,0.9970597342816501,0.997068462371953,"[[74563, 227], [214, 74996]]",0.05622124671936035,0.9999729348989207
dummy,0.75,1,262500,150000,0.019235610961914062,0.49918666666666667,0.49918483094240795,0.5002128961864971,"[[37285, 37505], [37617, 37593]]",0.019005537033081055,0.4991848309424079
logreg,0.75,1,262500,150000,1.2904136180877686,0.9974066666666667,0.9974063663325787,0.9974141655864659,"[[74588, 202], [187, 75023]]",0.057347774505615234,0.9999770906648353
dummy,0.75,2,262500,150000,0.02225184440612793,0.49894666666666665,0.4989448663944192,0.4999667345282291,"[[37268, 37522], [37636, 37574]]",0.022530555725097656,0.49894486639441926
logreg,0.75,2,262500,150000,1.1911962032318115,0.9971,0.9971000705978867,0.9971080011966892,"[[74575, 215], [220, 74990]]",0.06376218795776367,0.9999729555213046
dummy,0.75,3,262500,150000,0.020915985107421875,0.5019733333333334,0.5019715567903386,0.5029872393650286,"[[37495, 37295], [37409, 37801]]",0.01808619499206543,0.5019715567903386
logreg,0.75,3,262500,150000,1.0445241928100586,0.99712,0.9971203134232572,0.9971276977699765,"[[74583, 207], [225, 74985]]",0.05806541442871094,0.9999735221035244
dummy,0.75,4,262500,150000,0.018619775772094727,0.49928,0.49927816500748035,0.5003060382680895,"[[37292, 37498], [37610, 37600]]",0.018220186233520508,0.4992781650074804
logreg,0.75,4,262500,150000,1.1725645065307617,0.9972,0.9971993433761854,0.9972084490940752,"[[74563, 227], [193, 75017]]",0.05574822425842285,0.999973767261002
dummy,1.0,0,350000,150000,0.027164697647094727,0.4981333333333333,0.49813148935087653,0.4991617212656678,"[[37206, 37584], [37696, 37514]]",0.018506765365600586,0.4981314893508765
logreg,1.0,0,350000,150000,1.5385050773620605,0.99706,0.9970594729462678,0.9970687351691958,"[[74556, 234], [207, 75003]]",0.06480908393859863,0.9999733644133992
dummy,1.0,1,350000,150000,0.03536343574523926,0.49918666666666667,0.49918483094240795,0.5002128961864971,"[[37285, 37505], [37617, 37593]]",0.024780750274658203,0.4991848309424079
logreg,1.0,1,350000,150000,1.6221656799316406,0.9974266666666667,0.9974262358216889,0.9974342271440156,"[[74586, 204], [182, 75028]]",0.0644385814666748,0.9999780935171421
dummy,1.0,2,350000,150000,0.03516864776611328,0.49894666666666665,0.4989448290607932,0.4999733879766879,"[[37267, 37523], [37635, 37575]]",0.018276214599609375,0.4989448290607932
logreg,1.0,2,350000,150000,1.480919599533081,0.9972066666666667,0.9972067754344527,0.997214336526763,"[[74584, 206], [213, 74997]]",0.051285505294799805,0.9999735011255821
dummy,1.0,3,350000,150000,0.03151559829711914,0.5019733333333334,0.5019715194567125,0.5029938526226149,"[[37494, 37296], [37408, 37802]]",0.02055835723876953,0.5019715194567125
logreg,1.0,3,350000,150000,1.5313594341278076,0.99716,0.9971603137368596,0.9971675908565045,"[[74586, 204], [222, 74988]]",0.05544710159301758,0.9999742122422685
dummy,1.0,4,350000,150000,0.029556751251220703,0.49928,0.49927816500748035,0.5003060382680895,"[[37292, 37498], [37610, 37600]]",0.021352767944335938,0.4992781650074804
logreg,1.0,4,350000,150000,1.5762109756469727,0.9971533333333333,0.9971527323440883,0.9971618666542595,"[[74561, 229], [198, 75012]]",0.05169820785522461,0.9999742191756561
